Time Rate1 Rate2 Rate3 Rate4 Rate5 Rate6
71966.2 0 0 0 0 0 0
71966.3 0 0 0 0 0 0
71966.4 0 0 0 0 0 0
71966.5 0 0 0 0 0 0
71966.6 0 0 0 0 0 0
71966.7 0 0 0 0 0 0
71966.8 0 0 0 0 0 0
71966.9 0 0 0 0 0 0
71967.0 0 0 0 0 0 0
71967.1 0 0 0 0 0 0
71967.2 0 0 0 0 0 0
71967.3 0 0 0 0 0 0
71967.4 0 0 0 0 0 0
71967.5 0 0 0 0 0 0
71967.6 0 0 0 0 0 0
71967.7 0 0 0 0 0 0
71967.8 0 0 0 0 0 0
71967.9 0 0 0 0 0 0
71968.0 0 0 0 0 0 0
71968.1 0 0 0 0 0 0
71968.2 0 0 0 0 0 0
71968.3 0 0 0 0 0 0
71968.4 0 0 0 0 0 0
71968.5 0 0 0 0 0 0
71968.6 0 0 0 0 0 0
71968.7 0 0 0 0 0 0
71968.8 0 0 0 0 0 0
71968.9 0 0 0 0 0 0
71969.0 0 0 0 0 0 0
71969.1 0 0 0 0 0 0
71969.2 0 0 0 0 0 0
71969.3 0 0 0 0 0 0
71969.4 0 0 0 0 0 0
71969.5 0 0 0 0 0 0
71969.6 0 0 0 0 0 0
71969.7 0 0 0 0 0 0
71969.8 0 0 0 0 0 0
71969.9 0 0 0 0 0 0
71970.0 0 0 0 0 0 0
71970.1 0 0 0 0 0 0
71970.2 0 0 0 0 0 0
71970.3 0 0 0 0 0 0
71970.4 0 0 0 0 0 0
71970.5 0 0 0 0 0 0
71970.6 0 0 0 0 0 0
71970.7 0 0 0 0 0 0
71970.8 0 0 0 0 0 0
71970.9 0 0 0 0 0 0
71971.0 0 0 0 0 0 0
71971.1 0 0 0 0 0 0
71971.2 0 0 0 0 0 0
71971.3 0 0 0 0 0 0
71971.4 0 0 0 0 0 0
71971.5 0 0 0 0 0 0
71971.6 0 0 0 0 0 0
71971.7 0 0 0 0 0 0
71971.8 0 0 0 0 0 0
71971.9 0 0 0 0 0 0
71972.0 0 0 0 0 0 0
71972.1 0 0 0 0 0 0
71972.2 0 0 0 0 0 0
71972.3 0 0 0 0 0 0
71972.4 0 0 0 0 0 0
71972.5 0 0 0 0 0 0
71972.6 0 0 0 0 0 0
71972.7 0 0 0 0 0 0
71972.8 0 0 0 0 0 0
71972.9 0 0 0 0 0 0
71973.0 0 0 0 0 0 0
71973.1 0 0 0 0 0 0
71973.2 0 0 0 0 0 0
71973.3 0 0 0 0 0 0
71973.4 0 0 0 0 0 0
71973.5 0 0 0 0 0 0
71973.6 0 0 0 0 0 0
71973.7 0 0 0 0 0 0
71973.8 0 0 0 0 0 0
71973.9 0 0 0 0 0 0
71974.0 0 0 0 0 0 0
71974.1 0 0 0 0 0 0
71974.2 0 0 0 0 0 0
71974.3 0 0 0 0 0 0
71974.4 0 0 0 0 0 0
71974.5 0 0 0 0 0 0
71974.6 0 0 0 0 0 0
71974.7 0 0 0 0 0 0
71974.8 0 0 0 0 0 0
71974.9 0 0 0 0 0 0
71975.0 0 0 0 0 0 0
71975.1 0 0 0 0 0 0
71975.2 0 0 0 0 0 0
71975.3 0 0 0 0 0 0
71975.4 0 0 0 0 0 0
71975.5 0 0 0 0 0 0
71975.6 0 0 0 0 0 0
71975.7 0 0 0 0 0 0
71975.8 0 0 0 0 0 0
71975.9 0 0 0 0 0 0
71976.0 0 0 0 0 0 0
71976.1 0 0 0 0 0 0
71976.2 0 0 0 0 0 0
71976.3 0 0 0 0 0 0
71976.4 0 0 0 0 0 0
71976.5 0 0 0 0 0 0
71976.6 0 0 0 0 0 0
71976.7 0 0 0 0 0 0
71976.8 0 0 0 0 0 0
71976.9 0 0 0 0 0 0
71977.0 0 0 0 0 0 0
71977.1 0 0 0 0 0 0
71977.2 0 0 0 0 0 0
71977.3 0 0 0 0 0 0
71977.4 0 0 0 0 0 0
71977.5 0 0 0 0 0 0
71977.6 0 0 0 0 0 0
71977.7 0 0 0 0 0 0
71977.8 0 0 0 0 0 0
71977.9 0 0 0 0 0 0
71978.0 0 0 0 0 0 0
71978.1 0 0 0 0 0 0
71978.2 0 0 0 0 0 0
71978.3 0 0 0 0 0 0
71978.4 0 0 0 0 0 0
71978.5 0 0 0 0 0 0
71978.6 0 0 0 0 0 0
71978.7 0 0 0 0 0 0
71978.8 0 0 0 0 0 0
71978.9 0 0 0 0 0 0
71979.0 0 0 0 0 0 0
71979.1 0 0 0 0 0 0
71979.2 0 0 0 0 0 0
71979.3 0 0 0 0 0 0
71979.4 0 0 0 0 0 0
71979.5 0 0 0 0 0 0
71979.6 0 0 0 0 0 0
71979.7 0 0 0 0 0 0
71979.8 0 0 0 0 0 0
71979.9 0 0 0 0 0 0
71980.0 0 0 0 0 0 0
71980.1 0 0 0 0 0 0
71980.2 0 0 0 0 0 0
71980.3 0 0 0 0 0 0
71980.4 0 0 0 0 0 0
71980.5 0 0 0 0 0 0
71980.6 0 0 0 0 0 0
71980.7 0 0 0 0 0 0
71980.8 0 0 0 0 0 0
71980.9 0 0 0 0 0 0
71981.0 0 0 0 0 0 0
71981.1 0 0 0 0 0 0
71981.2 0 0 0 0 0 0
71981.3 0 0 0 0 0 0
71981.4 0 0 0 0 0 0
71981.5 0 0 0 0 0 0
71981.6 0 0 0 0 0 0
71981.7 0 0 0 0 0 0
71981.8 0 0 0 0 0 0
71981.9 0 0 0 0 0 0
71982.0 0 0 0 0 0 0
71982.1 0 0 0 0 0 0
71982.2 0 0 0 0 0 0
71982.3 0 0 0 0 0 0
71982.4 0 0 0 0 0 0
71982.5 0 0 0 0 0 0
71982.6 0 0 0 0 0 0
71982.7 0 0 0 0 0 0
71982.8 0 0 0 0 0 0
71982.9 0 0 0 0 0 0
71983.0 0 0 0 0 0 0
71983.1 0 0 0 0 0 0
71983.2 0 0 0 0 0 0
71983.3 0 0 0 0 0 0
71983.4 0 0 0 0 0 0
71983.5 0 0 0 0 0 0
71983.6 0 0 0 0 0 0
71983.7 0 0 0 0 0 0
71983.8 0 0 0 0 0 0
71983.9 0 0 0 0 0 0
71984.0 0 0 0 0 0 0
71984.1 0 0 0 0 0 0
71984.2 0 0 0 0 0 0
71984.3 0 0 0 0 0 0
71984.4 0 0 0 0 0 0
71984.5 0 0 0 0 0 0
71984.6 0 0 0 0 0 0
71984.7 0 0 0 0 0 0
71984.8 0 0 0 0 0 0
71984.9 0 0 0 0 0 0
71985.0 0 0 0 0 0 0
71985.1 0 0 0 0 0 0
71985.2 0 0 0 0 0 0
71985.3 0 0 0 0 0 0
71985.4 0 0 0 0 0 0
71985.5 0 0 0 0 0 0
71985.6 0 0 0 0 0 0
71985.7 0 0 0 0 0 0
71985.8 0 0 0 0 0 0
71985.9 0 0 0 0 0 0
71986.0 0 0 0 0 0 0
71986.1 0 0 0 0 0 0
71986.2 0 0 0 0 0 0
71986.3 0 0 0 0 0 0
71986.4 0 0 0 0 0 0
71986.5 0 0 0 0 0 0
71986.6 0 0 0 0 0 0
71986.7 0 0 0 0 0 0
71986.8 0 0 0 0 0 0
71986.9 0 0 0 0 0 0
71987.0 0 0 0 0 0 0
71987.1 0 0 0 0 0 0
71987.2 0 0 0 0 0 0
71987.3 0 0 0 0 0 0
71987.4 0 0 0 0 0 0
71987.5 0 0 0 0 0 0
71987.6 0 0 0 0 0 0
71987.7 0 0 0 0 0 0
71987.8 0 0 0 0 0 0
71987.9 0 0 0 0 0 0
71988.0 0 0 0 0 0 0
71988.1 0 0 0 0 0 0
71988.2 0 0 0 0 0 0
71988.3 0 0 0 0 0 0
71988.4 0 0 0 0 0 0
71988.5 0 0 0 0 0 0
71988.6 0 0 0 0 0 0
71988.7 0 0 0 0 0 0
71988.8 0 0 0 0 0 0
71988.9 0 0 0 0 0 0
71989.0 0 0 0 0 0 0
71989.1 0 0 0 0 0 0
71989.2 0 0 0 0 0 0
71989.3 0 0 0 0 0 0
71989.4 0 0 0 0 0 0
71989.5 0 0 0 0 0 0
71989.6 0 0 0 0 0 0
71989.7 0 0 0 0 0 0
71989.8 0 0 0 0 0 0
71989.9 0 0 0 0 0 0
71990.0 0 0 0 0 0 0
71990.1 0 0 0 0 0 0
71990.2 0 0 0 0 0 0
71990.3 0 0 0 0 0 0
71990.4 0 0 0 0 0 0
71990.5 0 0 0 0 0 0
71990.6 0 0 0 0 0 0
71990.7 0 0 0 0 0 0
71990.8 0 0 0 0 0 0
71990.9 0 0 0 0 0 0
71991.0 0 0 0 0 0 0
71991.1 0 0 0 0 0 0
71991.2 0 0 0 0 0 0
71991.3 0 0 0 0 0 0
71991.4 0 0 0 0 0 0
71991.5 0 0 0 0 0 0
71991.6 0 0 0 0 0 0
71991.7 0 0 0 0 0 0
71991.8 0 0 0 0 0 0
71991.9 0 0 0 0 0 0
71992.0 0 0 0 0 0 0
71992.1 0 0 0 0 0 0
71992.2 0 0 0 0 0 0
71992.3 0 0 0 0 0 0
71992.4 0 0 0 0 0 0
71992.5 0 0 0 0 0 0
71992.6 0 0 0 0 0 0
71992.7 0 0 0 0 0 0
71992.8 0 0 0 0 0 0
71992.9 0 0 0 0 0 0
71993.0 0 0 0 0 0 0
71993.1 0 0 0 0 0 0
71993.2 0 0 0 0 0 0
71993.3 0 0 0 0 0 0
71993.4 0 0 0 0 0 0
71993.5 0 0 0 0 0 0
71993.6 0 0 0 0 0 0
71993.7 0 0 0 0 0 0
71993.8 0 0 0 0 0 0
71993.9 0 0 0 0 0 0
71994.0 0 0 0 0 0 0
71994.1 0 0 0 0 0 0
71994.2 0 0 0 0 0 0
71994.3 0 0 0 0 0 0
71994.4 0 0 0 0 0 0
71994.5 0 0 0 0 0 0
71994.6 0 0 0 0 0 0
71994.7 0 0 0 0 0 0
71994.8 0 0 0 0 0 0
71994.9 0 0 0 0 0 0
71995.0 0 0 0 0 0 0
71995.1 0 0 0 0 0 0
71995.2 0 0 0 0 0 0
71995.3 0 0 0 0 0 0
71995.4 0 0 0 0 0 0
71995.5 0 0 0 0 0 0
71995.6 0 0 0 0 0 0
71995.7 0 0 0 0 0 0
71995.8 0 0 0 0 0 0
71995.9 0 0 0 0 0 0
71996.0 0 0 0 0 0 0
71996.1 0 0 0 0 0 0
71996.2 0 0 0 0 0 0
71996.3 0 0 0 0 0 0
71996.4 0 0 0 0 0 0
71996.5 0 0 0 0 0 0
71996.6 0 0 0 0 0 0
71996.7 0 0 0 0 0 0
71996.8 0 0 0 0 0 0
71996.9 0 0 0 0 0 0
71997.0 0 0 0 0 0 0
71997.1 0 0 0 0 0 0
71997.2 0 0 0 0 0 0
71997.3 0 0 0 0 0 0
71997.4 0 0 0 0 0 0
71997.5 0 0 0 0 0 0
71997.6 0 0 0 0 0 0
71997.7 0 0 0 0 0 0
71997.8 0 0 0 0 0 0
71997.9 1 9 1 5 1 1
71998.0 0 0 0 0 0 0
71998.1 0 0 0 0 0 0
71998.2 0 0 0 0 0 0
71998.3 0 0 0 0 0 0
71998.4 0 0 0 0 0 0
71998.5 0 0 0 0 0 0
71998.6 0 0 0 0 0 0
71998.7 0 0 0 0 0 0
71998.8 1 0 0 0 0 0
